time,chain_0.04,chain_0.08,chain_0.12,combined_0.04,combined_0.08,combined_0.12,price_control_0.04,price_control_0.08,price_control_0.12,shuffled_control_0.04,shuffled_control_0.08,shuffled_control_0.12,unforecasted_basket_0.04,unforecasted_basket_0.08,unforecasted_basket_0.12,chain_lag7_0.04,chain_lag7_0.08,chain_lag7_0.12
2018-03-24,-0.0061814081528611675,-0.00621681664857654,-0.006251438957036948,-0.006184686362031511,-0.006224081857500785,-0.006263402457554412,-0.006184686362031511,-0.006224081857500563,-0.006263402457554523,-0.006184686362031622,-0.006224081857500563,-0.006263402457554412,-0.006184686362031622,-0.006224081857500563,-0.006263402457554523,-0.006184686362031622,-0.006224081857500563,-0.006263402457554523
2018-03-25,-0.0025397923827513713,-0.002569085600310328,-0.002598343231023037,-0.0025397930562758297,-0.002569087666589809,-0.0025983464640104703,-0.0025397930562759408,-0.002569087666589809,-0.0025983464640104703,-0.0025397930562757187,-0.0025690876665896978,-0.0025983464640103593,-0.0025397930562759408,-0.002569087666589809,-0.0025983464640103593,-0.0025397930562759408,-0.00256908766658992,-0.0025983464640102483
2018-03-26,-0.02056889307994636,-0.02058505428511892,-0.020601186881728628,-0.020568893079994544,-0.020585054286123006,-0.02060118688721424,-0.020568893079994544,-0.020585054286123006,-0.02060118688721435,-0.020568893079994544,-0.020585054286123006,-0.020601186887214462,-0.020568893079994544,-0.020585054286123117,-0.020601186887214462,-0.020568893079994655,-0.020585054286123006,-0.020601186887214462
2018-03-27,-0.011890463247153593,-0.012337118171192096,-0.012783818796295865,-0.0160049579692485,-0.01609985228502453,-0.01619478261908347,-0.017724857629273005,-0.01779978872319843,-0.01787467409893151,-0.017724857629273005,-0.01779978872319854,-0.017874674098931398,-0.017724857629272783,-0.017799788723198318,-0.01787467409893162,-0.017724857629272894,-0.01779978872319854,-0.01787467409893151
2018-03-28,0.0011332813152029608,0.0010916747645066671,0.0010507135138615453,0.0015877442488507754,0.0015331927655253264,0.0014788344259824004,0.001765345414573849,0.0017066820882005729,0.0016481885518742079,0.001765345414573849,0.0017066820882005729,0.0016481885518742079,0.001765345414573849,0.0017066820882005729,0.0016481885518742079,0.001765345414573849,0.0017066820882005729,0.0016481885518742079
2018-03-29,-0.022446968270380174,-0.02246729423190752,-0.022487645106626264,-0.03135421908902791,-0.031382984606904474,-0.03141179951518425,-0.034818605605739905,-0.03485070540127044,-0.03488286444983091,-0.034818605605739905,-0.03485070540127044,-0.03488286444983102,-0.03481860560574013,-0.03485070540127033,-0.03488286444983102,-0.03481860560574013,-0.03485070540127033,-0.03488286444983102
2018-03-30,-0.001961763110438719,-0.00260466255347247,-0.003247523651204842,-0.00184998367855993,-0.002591689184364143,-0.00333347183042354,-0.002403056117353697,-0.0038565691523785306,-0.00531017840210557,-0.0017779317183164167,-0.001892110518400325,-0.0020061931273948064,-0.0017779317183165277,-0.001892110518400103,-0.0020061931273950284,-0.0017779317183165277,-0.001892110518400436,-0.0020061931273949174
2018-03-31,0.002271584849362629,0.002236599371688408,0.0022020108450804265,0.0008151564279650358,0.0008025637516717588,0.000790135382740198,0.0,0.0,0.0,0.0022715220232070177,0.002236147802378907,0.002200843819712306,0.0022715220232070177,0.002236147802378907,0.002200843819712084,0.0022715220232067956,0.0022361478023791292,0.002200843819712306
2018-04-01,-0.01243548434474362,-0.012474216892791379,-0.012512928836897808,-0.004461717480691463,-0.004475568912546191,-0.0044894204433942875,0.0,0.0,0.0,-0.012435484283364051,-0.01247421645088942,-0.01251292739997667,-0.01243548428336394,-0.012474216450889308,-0.012512927399976559,-0.012435484283364051,-0.01247421645088953,-0.01251292739997667
2018-04-02,0.011222787522144673,0.011178071156830338,0.011133439283510738,0.004021853496664063,0.004002764968614958,0.003983687119629042,0.0,0.0,0.0,0.011222787522072508,0.011178071155822922,0.011133439278661283,0.011222787522072508,0.011178071155822922,0.011133439278661283,0.01122278752207273,0.011178071155823144,0.011133439278661506
2018-04-03,0.003989020710213342,0.002903796005555348,0.0018184550211957085,-0.00035523720958896554,-0.0008313113229054814,-0.0013074035270767004,0.0,0.0,0.0,0.027948831772383054,0.02789713045890596,0.027845498916632128,0.02794883177238283,0.02789713045890596,0.027845498916632128,0.02794883177238283,0.027897130458906183,0.027845498916632128
2018-04-04,-0.005575832590912988,-0.00559369777553298,-0.005612069993774282,0.0,0.0,0.0,0.0,0.0,0.0,-0.032518200976746736,-0.032587897878661565,-0.03265772847855075,-0.03251820097674685,-0.032587897878661676,-0.03265772847855086,-0.03251820097674696,-0.032587897878661676,-0.032657728478550974
2018-04-05,-9.979256091119382e-05,-0.00012096544009509991,-0.00014213062002044197,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005519059492946621,-0.0006417465771754172,-0.0007314088729780677,-0.0005519059492946621,-0.0006417465771751951,-0.0007314088729779566,-0.0005519059492946621,-0.0006417465771754172,-0.0007314088729780677
2018-04-06,-0.0002443447455092729,-0.0004639228316439814,-0.0006835102118827319,0.0,0.0,0.0,-0.012129549307255183,-0.01322883060366542,-0.014328111900075435,-0.013369818010676382,-0.013449156223700354,-0.013528499512775016,-0.013369818010676604,-0.013449156223700465,-0.013528499512774905,-0.004825705415255288,-0.00573180974367804,-0.006638143929745821
2018-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.009386624211815686,0.009357609580822768,0.00933103708290095,0.011189901108668687,0.01115412055772902,0.011118549721224946,0.011189901108668465,0.01115412055772902,0.011118549721224946,0.0032104310309153394,0.003197538594264193,0.0031853247202493495
2018-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.008388334757686966,0.008363451199082439,0.008338520377908054,0.010000587117109827,0.00997295045163038,0.009945236147165026,0.010000587117109827,0.00997295045163038,0.009945236147164804,0.0028691388637200888,0.0028583230577934327,0.002847498247067204
2018-04-09,0.0,0.0,0.0,0.0,0.0,0.0,-0.004176715799886654,-0.004198552826684243,-0.004220439775084239,-0.004977977173717729,-0.00500203916309494,-0.0050261671113569495,-0.00497797717371784,-0.005002039163094829,-0.0050261671113568385,-0.0014302393694147764,-0.0014396589168003127,-0.0014490859631908215
2018-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.00589647863499132,0.00548686121274633,0.005077284743816746,0.006155534056109246,0.005925366504861085,0.00569525288267525,0.006155534056109246,0.005925366504861085,0.005695252882675028,-0.00017745912639233197,-0.0004948510718060239,-0.000812249012544064
2018-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.03040718548258603,0.030387201589897828,0.030366751350554555,0.03040727400528409,0.030387582863414364,0.030367630014980662,0.03040727400528387,0.030387582863414586,0.030367630014980662,0.0,0.0,0.0
2018-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.05834835566216179,0.05827850784570998,0.05820862585516928,0.05834835575370789,0.05827850854854,0.05820862819506578,0.058348355753708114,0.058278508548539776,0.05820862819506578,0.0,0.0,0.0
2018-04-13,0.0,0.0,0.0,-0.002610115723718942,-0.003366559833362537,-0.004123003943006243,-0.002629016931826489,-0.0027985954745697317,-0.0029683401044116042,-0.002629016931742889,-0.002798595473102017,-0.002968340096754396,-0.002629016931743,-0.002798595473102017,-0.002968340096754396,-0.0021054908649478232,-0.0027156883930592457,-0.003325885921170668
2018-04-14,0.0,0.0,0.0,0.003030101689516007,0.00301034215100926,0.0029903788384890717,0.00435686757734044,0.004328678450361778,0.004300423674991061,0.00435686757734044,0.004328678450362666,0.00430042367499639,0.00435686757734044,0.004328678450362666,0.00430042367499639,0.0024443807008249774,0.0024285349151560442,0.0024125567523909375
2018-04-15,0.0,0.0,0.0,0.021557409139268957,0.02154279576223761,0.02152816801773172,0.031000667942277182,0.030980387297878442,0.030960077501944072,0.031000667942277405,0.030980387297878664,0.030960077501944072,0.031000667942277405,0.030980387297878664,0.030960077501944294,0.017388897911353007,0.017376928203556297,0.01736494920904086
2018-04-16,0.0,0.0,0.0,-0.005186640575617463,-0.005236010237976041,-0.005285398803468677,-0.007451305992532409,-0.00751364824855294,-0.007576027569313859,-0.007451305992532409,-0.007513648248553162,-0.007576027569313859,-0.007451305992532409,-0.007513648248553162,-0.007576027569314081,-0.004185553476871773,-0.00422754811456072,-0.004269555340060349
2018-04-17,0.0,0.0,0.0,-0.00183502796997137,-0.0022343857187808736,-0.0026336712349843694,-0.001436649171156934,-0.0015294658651232584,-0.001622206041370311,-0.001436649171156823,-0.0015294658651232584,-0.0016222060413702,-0.001436649171156934,-0.0015294658651232584,-0.001622206041370311,-0.0009794780197931452,-0.0010982804338616203,-0.0012170333880853201
2018-04-18,0.0,0.0,0.0,0.03577596595033583,0.03574483552633145,0.03571380384033285,0.03577579222783678,0.03574431906469622,0.03571292265898207,0.035775792227836556,0.03574431906469622,0.03571292265898207,0.03577579222783678,0.03574431906469622,0.03571292265898207,0.022382846073632834,0.022363032384884907,0.02234328014724185
2018-04-19,0.0,0.0,0.0,0.02186520043451612,0.021807377746659196,0.021749498736328254,0.021865200320836164,0.021807376984416038,0.021749496729194906,0.021865200320836387,0.02180737698441626,0.021749496729195128,0.021865200320836387,0.021807376984416038,0.021749496729195128,0.013671981819498136,0.01362709502242887,0.01358218043969961
2018-04-20,0.0,0.0,0.0,0.042048341891982144,0.04197466971879593,0.041900991524991715,0.042048341891950836,0.04197466971854702,0.04190099152423321,0.042048341891950836,0.04197466971854702,0.04190099152423321,0.042048341891950836,0.04197466971854702,0.04190099152423343,0.025449105426509355,0.02538851023730615,0.025327862160215764
2018-04-21,0.0,0.0,0.0,-0.010376338361470894,-0.010447158110276522,-0.010518140634022566,-0.010376338361470672,-0.010447158110276633,-0.010518140634023232,-0.010376338361470894,-0.010447158110276744,-0.010518140634023121,-0.010376338361470783,-0.010447158110276633,-0.010518140634023343,-0.006292773230520354,-0.006347071195974996,-0.00640145300846473
2018-04-22,0.0,0.0,0.0,0.0014914329186401787,0.0014580528276006977,0.001424774489126035,0.0014914329186401787,0.0014580528276009197,0.001424774489126035,0.0014914329186404007,0.0014580528276009197,0.001424774489125813,0.0014914329186401787,0.0014580528276006977,0.001424774489126035,0.000902245356154241,0.0008801606594295297,0.0008581227641530909
2018-04-23,0.0,0.0,0.0,0.01906635911926391,0.019042081157823354,0.019017797802078684,0.019066359119263687,0.019042081157823132,0.019017797802078684,0.019066359119263687,0.019042081157823132,0.019017797802078684,0.019066359119263687,0.019042081157823354,0.019017797802078462,0.011548544540964878,0.011533807766603843,0.011519068823888201
2018-04-24,0.03177027993211001,0.03055894288272376,0.02934760583333751,0.033339422670265684,0.03326742724803111,0.03319542720133084,0.033339422670265906,0.033267427248031334,0.03319542720133062,0.033339422670265684,0.033267427248031334,0.03319542720133062,0.033339422670265684,0.03326742724803111,0.03319542720133062,0.03279820124564092,0.032352540534955176,0.03190690213891867
2018-04-25,-0.04899683720822279,-0.04907854620721486,-0.04916212573646106,-0.04899463513174418,-0.049072388311531934,-0.04915025173202192,-0.04899463513174418,-0.049072388311531934,-0.04915025173202181,-0.04899463513174407,-0.049072388311532045,-0.0491502517320217,-0.04899463513174407,-0.049072388311532156,-0.0491502517320217,-0.04899535666584931,-0.049074404445046405,-0.049154136330469056
2018-04-26,0.03339266048795819,0.03327362876469686,0.033154781898010244,0.03339265891014653,0.033273618583251396,0.033154750257153864,0.03339265891014631,0.033273618583251396,0.033154750257154086,0.03339265891014653,0.03327361858325162,0.03315475025715431,0.03339265891014653,0.03327361858325162,0.033154750257154086,0.033392659427132765,0.0332736219167058,0.03315476060842082
2018-04-27,-0.011594035276060843,-0.011754250256340915,-0.011914775989735338,-0.011594035277116,-0.01175425027489263,-0.011914776086581869,-0.011594035277115888,-0.01175425027489252,-0.011914776086581869,-0.01159403527711611,-0.01175425027489252,-0.011914776086581758,-0.011594035277116,-0.01175425027489263,-0.01191477608658198,-0.011594035276770165,-0.0117542502688186,-0.011914776054898546
2018-04-28,0.027547861142791508,0.02750159831212806,0.027455583222602664,0.027547861142791952,0.027501598312149156,0.027455583222789626,0.027547861142791952,0.027501598312149378,0.027455583222789626,0.02754786114279173,0.027501598312149378,0.027455583222789626,0.027547861142791952,0.027501598312149378,0.027455583222789626,0.02754786114279173,0.027501598312142272,0.02745558322272834
2018-04-29,0.016483732580571342,0.016422086376222778,0.01636032528546072,0.016483732580571564,0.016422086376223,0.016360325285461608,0.016483732580571564,0.016422086376223,0.016360325285461386,0.016483732580571342,0.016422086376223,0.016360325285461608,0.016483732580571342,0.016422086376223,0.016360325285461608,0.016483732580571342,0.016422086376223,0.016360325285461164
2018-04-30,-0.02081246742801246,-0.020860207013446708,-0.020907949675063597,-0.02081246742801235,-0.020860207013447152,-0.02090794967506371,-0.02081246742801246,-0.02086020701344693,-0.02090794967506382,-0.02081246742801235,-0.02086020701344693,-0.02090794967506393,-0.02081246742801257,-0.02086020701344693,-0.02090794967506393,-0.02081246742801246,-0.02086020701344693,-0.02090794967506371
2018-05-01,0.004444136968416501,0.0043894531688615235,0.0043348446061928225,0.004444136968416501,0.0043894531688615235,0.004334844606193045,0.004444136968416501,0.0043894531688613014,0.004334844606193045,0.004444136968416501,0.0043894531688615235,0.004334844606193267,0.004444136968416501,0.0043894531688613014,0.004334844606193045,0.004444136968416723,0.0043894531688613014,0.004334844606193045
2018-05-02,0.008983590676920672,0.00880710360260406,0.00863055675136537,0.00898359067692045,0.008807103602604283,0.00863055675136537,0.008983590676920672,0.008807103602604283,0.008630556751365148,0.00898359067692045,0.008807103602604283,0.008630556751365148,0.00898359067692045,0.008807103602604283,0.00863055675136537,0.00898359067692045,0.008807103602604505,0.008630556751365148
2018-05-03,0.013801804758245995,0.013777369466705824,0.013752708660639934,0.013801804758245995,0.013777369466705824,0.013752708660639934,0.013801804758245995,0.013777369466705824,0.013752708660639934,0.013801804758245995,0.013777369466705602,0.013752708660639934,0.013801804758245773,0.013777369466705602,0.013752708660639712,0.013801804758245773,0.013777369466705824,0.013752708660639934
2018-05-04,-0.0006858836467968921,-0.0008773531331015549,-0.0010688380404262343,-0.0006858836467973362,-0.0008773531331014439,-0.0010688380404257902,-0.0006858836467971141,-0.0008773531331015549,-0.0010688380404260123,-0.0006858836467972251,-0.0008773531331015549,-0.0010688380404259012,-0.0006858836467970031,-0.0008773531331013329,-0.0010688380404260123,-0.0006858836467970031,-0.0008773531331013329,-0.0010688380404260123
2018-05-05,0.012507574305695934,0.012486061960024886,0.012464621676179455,0.012507574305696156,0.012486061960024886,0.012464621676179233,0.012507574305696156,0.012486061960024664,0.012464621676179233,0.012507574305696378,0.012486061960024664,0.012464621676179233,0.012507574305696156,0.012486061960024664,0.012464621676179233,0.012507574305696156,0.012486061960024664,0.012464621676179233
2018-05-06,-0.009996253157863566,-0.010028397894711882,-0.01006056051588955,-0.009996253157863677,-0.010028397894711882,-0.010060560515889883,-0.009996253157863677,-0.010028397894711771,-0.01006056051588966,-0.009996253157863677,-0.010028397894711771,-0.010060560515889883,-0.009996253157863566,-0.010028397894711771,-0.01006056051588966,-0.009996253157863455,-0.01002839789471166,-0.010060560515889772
2018-05-07,-0.014784800798720354,-0.014809377506674548,-0.014833892638398294,-0.014784800798720021,-0.01480937750667477,-0.014833892638398183,-0.014784800798720354,-0.014809377506674548,-0.014833892638398183,-0.014784800798720354,-0.014809377506674548,-0.014833892638398294,-0.014784800798720354,-0.01480937750667477,-0.014833892638398405,-0.014784800798720577,-0.014809377506674659,-0.014833892638398294
2018-05-08,-0.005951765927431296,-0.006013129469046641,-0.006074436064209321,-0.005951765927431185,-0.00601312946904653,-0.006074436064208988,-0.005951765927431185,-0.006013129469046863,-0.00607443606420921,-0.005951765927431185,-0.006013129469046752,-0.00607443606420921,-0.005951765927431296,-0.006013129469046641,-0.00607443606420921,-0.005951765927431074,-0.006013129469046752,-0.00607443606420921
2018-05-09,-0.003571069656955972,-0.0035883503444836817,-0.0036055821349696426,-0.003571069656956083,-0.0035883503444835707,-0.0036055821349696426,-0.003571069656955972,-0.0035883503444835707,-0.0036055821349698647,-0.003571069656955972,-0.0035883503444836817,-0.0036055821349695316,-0.003571069656955972,-0.0035883503444835707,-0.0036055821349695316,-0.003571069656955972,-0.0035883503444836817,-0.0036055821349696426
2018-05-10,-0.021225252772545722,-0.02124094771238605,-0.021256626007114754,-0.02122525277254561,-0.02124094771238616,-0.02125662600711442,-0.021225252772545833,-0.02124094771238616,-0.021256626007114643,-0.021225252772545944,-0.02124094771238616,-0.021256626007114532,-0.021225252772545833,-0.02124094771238627,-0.021256626007114754,-0.021225252772545722,-0.02124094771238616,-0.021256626007114754
2018-05-11,-0.03580417833922411,-0.035884935036744725,-0.035965679511674065,-0.03580417833922411,-0.03588493503674506,-0.035965679511674176,-0.03580417833922411,-0.035884935036744836,-0.035965679511674065,-0.03580417833922411,-0.03588493503674506,-0.03596567951167429,-0.03580417833922411,-0.03588493503674495,-0.035965679511674065,-0.035804178339224224,-0.03588493503674495,-0.035965679511674176
2018-05-12,0.011287100296593966,0.011192397698480017,0.011097916211953107,0.011287100296593966,0.011192397698480017,0.01109791621195333,0.011287100296593966,0.011192397698480017,0.011097916211953107,0.011287100296593966,0.011192397698479795,0.01109791621195333,0.011287100296593966,0.011192397698480017,0.011097916211953107,0.011287100296594188,0.011192397698480017,0.011097916211953107
2018-05-13,0.01663868042513683,0.01659122696611459,0.01654371383873854,0.01663868042513683,0.016591226966114814,0.01654371383873854,0.016638680425137053,0.016591226966114814,0.01654371383873876,0.01663868042513683,0.016591226966114814,0.016543713838738316,0.01663868042513683,0.01659122696611459,0.01654371383873854,0.01663868042513683,0.01659122696611459,0.016543713838738316
2018-05-14,-0.0023037104066935266,-0.002339979285597149,-0.002376347070628504,-0.0023037104066935266,-0.002339979285597149,-0.002376347070628948,-0.0023037104066937486,-0.00233997928559726,-0.002376347070628837,-0.0023037104066935266,-0.002339979285597149,-0.002376347070628615,-0.0023037104066935266,-0.002339979285597149,-0.002376347070628726,-0.0023037104066936376,-0.00233997928559726,-0.002376347070628726
2018-05-15,-0.01883899649740639,-0.0188694209287128,-0.018899812380667735,-0.01883899649740639,-0.0188694209287128,-0.01889981238066718,-0.01883899649740628,-0.01886942092871291,-0.018899812380667402,-0.01883899649740639,-0.01886942092871291,-0.018899812380667624,-0.01883899649740639,-0.0188694209287128,-0.018899812380667513,-0.01883899649740628,-0.0188694209287128,-0.018899812380667513
2018-05-16,-0.0041631178014531756,-0.004210126891717292,-0.0042570542338136175,-0.0041631178014530645,-0.004210126891717181,-0.0042570542338136175,-0.0041631178014530645,-0.004210126891717292,-0.004257054233813395,-0.0041631178014530645,-0.00421012689171707,-0.0042570542338136175,-0.0041631178014530645,-0.004210126891717292,-0.0042570542338135064,-0.0041631178014531756,-0.004210126891717181,-0.0042570542338136175
2018-05-17,-0.018909851110908038,-0.018936818285219648,-0.01896373957104569,-0.01890985111090837,-0.01893681828521976,-0.01896373957104558,-0.018909851110908482,-0.01893681828521987,-0.01896373957104558,-0.018909851110908482,-0.01893681828521987,-0.01896373957104569,-0.01890985111090837,-0.01893681828521976,-0.01896373957104558,-0.01890985111090826,-0.01893681828521987,-0.01896373957104569
2018-05-18,0.008969455987867248,0.008913444559530914,0.008857478271329322,0.008969455987867248,0.008913444559530692,0.008857478271329322,0.001235233373572786,0.00021615811967734544,-0.0008029923880659151,0.00896945598786747,0.008913444559530914,0.008857478271329322,0.00896945598786747,0.008913444559530914,0.008857478271329322,0.00896945598786747,0.008913444559530914,0.008857478271329544
2018-05-19,-0.002224011609520904,-0.002248990867176337,-0.0022740615836405187,-0.002224011609520682,-0.002248990867176337,-0.0022740615836405187,-0.0005551096308089587,-0.0005635791767460985,-0.0005726031301515055,-0.002224011609520793,-0.002248990867176337,-0.0022740615836404077,-0.002224011609520793,-0.002248990867176337,-0.0022740615836404077,-0.002224011609520793,-0.002248990867176337,-0.0022740615836405187
2018-05-20,0.020423216720375503,0.020411050021835075,0.020398912354901988,0.020423216720375503,0.020411050021835075,0.020398912354901988,0.005078135723900257,0.005074854273113383,0.00507157658860824,0.020423216720375503,0.020411050021834853,0.020398912354901766,0.020423216720375503,0.020411050021834853,0.020398912354901766,0.020423216720375503,0.020411050021835075,0.020398912354901988
2018-05-21,-0.007556949625244447,-0.007601913638633828,-0.007646907258355373,-0.007556949625244558,-0.007601913638634161,-0.007646907258355373,-0.001883061867221092,-0.001898955120620549,-0.0019148504237690434,-0.007556949625244669,-0.007601913638633939,-0.007646907258355817,-0.007556949625244669,-0.00760191363863405,-0.007646907258355484,-0.007556949625244669,-0.007601913638633939,-0.007646907258355484
2018-05-22,-0.026365118209709326,-0.02644738086052545,-0.02652957957803892,-0.026365118209709215,-0.026447380860525116,-0.02652957957803881,-0.027053873865765632,-0.028020219066872243,-0.028986554744013793,-0.026365118209709104,-0.026447380860525227,-0.026529579578038698,-0.026365118209709215,-0.026447380860525227,-0.02652957957803881,-0.026365118209709104,-0.026447380860525227,-0.02652957957803881
2018-05-23,-0.03235335358628966,-0.032416379767363224,-0.032479180984245626,-0.032353353586289546,-0.03241637976736311,-0.03247918098424574,-0.032352609389297404,-0.032412465714442784,-0.032469663336035515,-0.03235335358628966,-0.03241637976736311,-0.032479180984245515,-0.03235335358628966,-0.032416379767363224,-0.032479180984245626,-0.03235335358628977,-0.03241637976736311,-0.032479180984245515
2018-05-24,0.016404928669959906,0.016320895724738493,0.016237047973886698,0.016404928669959684,0.016320895724738715,0.016237047973886698,0.0164049278600793,0.01632088532319509,0.016237008416098986,0.016404928669959906,0.016320895724738715,0.016237047973886698,0.016404928669959906,0.016320895724738715,0.016237047973886698,0.016404928669960128,0.016320895724738715,0.016237047973886476
2018-05-25,-0.00949531623236577,-0.009608999902073978,-0.009722871128870936,-0.00949531623236577,-0.009608999902073867,-0.009722871128871047,-0.009252526580816767,-0.00939080098949907,-0.00952926302585666,-0.00949531623236588,-0.009608999902073978,-0.009722871128870825,-0.00949531623236588,-0.009608999902073978,-0.009722871128871047,-0.00949531623236588,-0.009608999902074089,-0.009722871128871047
2018-05-26,-0.00202833251291179,-0.0020506457522360133,-0.002072734103273133,-0.00202833251291179,-0.0020506457522361243,-0.0020727341032730218,-0.001979890902067072,-0.0020018550700815485,-0.002023552549088259,-0.002028332512911901,-0.0020506457522363464,-0.002072734103273133,-0.00202833251291179,-0.0020506457522359023,-0.002072734103273133,-0.00202833251291179,-0.0020506457522361243,-0.0020727341032730218
2018-05-27,-0.004110224329243017,-0.004123126158919077,-0.004136018500064953,-0.0041102243292432394,-0.004123126158919299,-0.004136018500064842,-0.004011584974325522,-0.004024186270311869,-0.004036778491631199,-0.004110224329242906,-0.004123126158919299,-0.004136018500065064,-0.004110224329243128,-0.004123126158919188,-0.004136018500064953,-0.0041102243292432394,-0.004123126158919299,-0.004136018500065175
2018-05-28,-0.030226470143040696,-0.030245217938557056,-0.03026395237509738,-0.030226470143040696,-0.03024521793855728,-0.03026395237509749,-0.029500809444234055,-0.029519153676966003,-0.02953748517717658,-0.030226470143040696,-0.030245217938557056,-0.03026395237509727,-0.030226470143040696,-0.03024521793855739,-0.03026395237509738,-0.030226470143040474,-0.030245217938557056,-0.03026395237509738
2018-05-29,0.03373094052924941,0.033580729843394774,0.03343052496202392,0.00987492167231352,0.009064081026071813,0.008253192014538113,-0.0015195345185415876,-0.002740253244617352,-0.003961018085462453,0.03373094052924941,0.03358072984339455,0.0334305249620237,0.03373094052924941,0.033580729843394774,0.0334305249620237,0.03373094052924941,0.033580729843394774,0.0334305249620237
2018-05-30,-0.003007219484545298,-0.003075859511380785,-0.003144886267260949,-0.0009759402754749846,-0.0010086999130798358,-0.0010421648339870027,0.0,0.0,0.0,-0.003007219484545409,-0.003075859511380563,-0.003144886267260838,-0.003007219484545409,-0.003075859511380563,-0.003144886267260727,-0.003007219484545298,-0.003075859511380563,-0.003144886267260727
2018-05-31,0.009762347321225828,0.009738244879169855,0.00971419345092972,0.003138789719726587,0.003130682492398673,0.003122587553725076,0.0,0.0,0.0,0.009762347321225828,0.009738244879169855,0.009714193450929498,0.009762347321225606,0.009738244879169855,0.00971419345092972,0.009762347321225828,0.009738244879169855,0.009714193450929942
2018-06-01,0.0010148294226119958,0.0007698846804504722,0.0005248814814908798,0.0007031049404024881,-9.518466258884306e-05,-0.0008934678531267171,0.00029452027034548856,-0.0009014524203367902,-0.002097425111019291,0.0014280524436958153,0.0013319159313689433,0.001235783739153451,0.0014280524436955933,0.0013319159313691653,0.001235783739153229,0.0014280524436955933,0.0013319159313689433,0.001235783739153229
2018-06-02,0.011797955150198991,0.011689266909092,0.011580479608384486,0.014341973557193022,0.014209179980362308,0.014075367745203016,0.014341748420777067,0.014208081757509206,0.014073087143760876,0.014342235090216704,0.014210183293154932,0.014078123846390955,0.014342235090216704,0.01421018329315471,0.014078123846390955,0.014342235090216704,0.01421018329315471,0.014078123846391177
2018-06-03,0.007547891833530551,0.007516230965449733,0.007484414645321236,0.00917841026247701,0.00914211324244496,0.00910558435029607,0.00917841016923382,0.009142111698718924,0.009105579235341832,0.009178410294509609,0.009142114246880828,0.009105589949034876,0.009178410294509609,0.009142114246880828,0.009105589949034876,0.009178410294509609,0.009142114246880828,0.009105589949034654
2018-06-04,-0.011911107101113871,-0.011931556443099622,-0.011952034648817,-0.0144828138571369,-0.014506693911636281,-0.014530614103944517,-0.014482813857120358,-0.01450669391214554,-0.014530614108365314,-0.014482813857142451,-0.014506693911304658,-0.014530614099105832,-0.01448281385714234,-0.014506693911304547,-0.014530614099105832,-0.014482813857142451,-0.01450669391130488,-0.014530614099105943
2018-06-05,0.004670157607356451,0.004362346677337037,0.004054500762903146,0.009222667973785015,0.00899741198638826,0.008772193799059025,0.009222667973784793,0.008997411986390702,0.00877219379907701,0.009222667973784793,0.008997411986386927,0.008772193799039485,0.009222667973784793,0.008997411986386927,0.008772193799039485,-0.0011719235917663218,-0.0021988862780721874,-0.0032258989239887237
2018-06-06,-0.0029727981849251295,-0.002985426897374799,-0.002998429762043564,-0.005589082563709158,-0.005607746573066397,-0.005626843356187128,-0.005589082563709158,-0.00560774657306673,-0.005626843356187461,-0.005589082563709047,-0.00560774657306673,-0.005626843356187239,-0.005589082563709047,-0.005607746573066619,-0.00562684335618735,0.0,0.0,0.0
2018-06-07,0.0015273518843974543,0.0015192060700772725,0.0015110682772121464,0.0028761694015857486,0.002862064741908199,0.002847967199928636,0.0028761694015857486,0.002862064741908421,0.002847967199928636,0.0028761694015857486,0.002862064741908421,0.002847967199928858,0.0028761694015857486,0.002862064741908421,0.002847967199928858,0.0,0.0,0.0
2018-06-08,-0.004196312894304777,-0.0044567327668462164,-0.004717143618901187,-0.005050737214261081,-0.005077244022402283,-0.005103742061355887,-0.00505073721426097,-0.005077244022402394,-0.005103742061355776,-0.005050737214260859,-0.005077244022402394,-0.005103742061355887,-0.00505073721426097,-0.005077244022402394,-0.005103742061355887,0.0,0.0,0.0
2018-06-09,-0.003466686486011339,-0.003476201903880538,-0.003485532433325389,-0.004457627536432418,-0.004469652258842327,-0.004481652769188216,-0.004457627536432529,-0.004469652258842216,-0.004481652769188438,-0.004457627536432529,-0.004469652258842216,-0.004481652769188216,-0.004457627536432529,-0.004469652258842438,-0.004481652769188216,0.0,0.0,0.0
2018-06-10,-0.04183408578473724,-0.04184414483216958,-0.04185419688662817,-0.053798357692849796,-0.053810824668897195,-0.053823279916443534,-0.053798357692849796,-0.05381082466889753,-0.05382327991644342,-0.053798357692849796,-0.053810824668897306,-0.053823279916443534,-0.053798357692849796,-0.053810824668897306,-0.053823279916443534,0.0,0.0,0.0
2018-06-11,0.004341476714677439,0.00423543192419662,0.004129405990640711,0.005604933126007516,0.005483070485291286,0.005361238648706079,0.005604933126007294,0.005483070485291286,0.005361238648706301,0.005604933126007294,0.005483070485291064,0.005361238648706079,0.005604933126007294,0.005483070485291286,0.005361238648706079,0.0,0.0,0.0
